kylin.engine.spark-conf.spark.hadoop.dfs.replication		replication number of HDFS, default is 2
kylin.engine.spark-conf.spark.hadoop.mapreduce.output.fileoutputformat.compress	TRUE	whether to compress the output. The default value is TRUE
kylin.engine.spark-conf.spark.hadoop.mapreduce.output.fileoutputformat.compress.codec	org.apache.hadoop.io.compress.DefaultCodec	specifies Output compression, default is org.apache.hadoop.io.compress.DefaultCodec
kylin.engine.spark.rdd-partition-cut-mb	10	Kylin uses the size of this parameter to split the partition. The default value is 10 (MB)
kylin.engine.spark.min-partition	1	specifies the minimum number of partitions. The default value is 1
kylin.engine.spark.max-partition		specifies maximum number of partitions, default is 5000
kylin.engine.spark.storage-level	MEMORY_AND_DISK_SER	specifies RDD partition data cache level, default value is MEMORY_AND_DISK_SER
kylin.engine.spark-conf-mergedict.spark.executor.memory	6G	whether to request more memory for merging dictionary.The default value is 6G.
kylin.engine.spark-conf-mergedict.spark.memory.fraction	0.2	specifies the percentage of memory reserved for the system. The default value is 0.2
kylin.engine.livy-conf.livy-enabled	FALSE	whether to enable Livy as submit Spark job service. The default value is FALSE
kylin.engine.livy-conf.livy-url	http://127.0.0.1:8998	specifies the URL of Livy. Such as http
kylin.engine.spark-conf.spark.shuffle.service.enabled		whether to enable shuffle service
kylin.engine.spark-conf.spark.dynamicAllocation.enabled		whether to enable Spark Dynamic Allocation
kylin.engine.spark-conf.spark.dynamicAllocation.initialExecutors		specifies the initial number of Executors
kylin.engine.spark-conf.spark.dynamicAllocation.minExecutors		specifies the minimum number of Executors retained
kylin.engine.spark-conf.spark.dynamicAllocation.maxExecutors		specifies the maximum number of Executors applied for
kylin.engine.spark-conf.spark.dynamicAllocation.executorIdleTimeout	60	specifies the threshold of Executor being removed after being idle. The default value is 60(s)
kylin.job.log-dir	/tmp/kylin/logs	the default value is /tmp/kylin/logs
kylin.job.allow-empty-segment	TRUE	whether tolerant data source is empty. The default value is TRUE
kylin.job.max-concurrent-jobs		specifies maximum build concurrency, default is 10
kylin.job.retry	0	specifies retry times after the job is failed. The default value is 0
kylin.job.retry-interval	30000	specifies retry interval in milliseconds. The default value is 30000
kylin.job.scheduler.priority-considered	FALSE	whether to consider the job priority. The default value is FALSE
kylin.job.scheduler.priority-bar-fetch-from-queue	20	specifies the time interval for getting jobs from the priority queue. The default value is 20(s)
kylin.job.scheduler.poll-interval-second	30	The time interval for getting the job from the queue. The default value is 30(s)
kylin.job.error-record-threshold	0	specifies the threshold for the job to throw an error message. The default value is 0
kylin.job.cube-auto-ready-enabled	TRUE	whether to enable Cube automatically after the build is complete. The default value is TRUE
kylin.cube.max-building-segments	10	specifies the maximum number of building job for the one Cube. The default value is 10
kylin.job.notification-enabled	FALSE	whether to notify the email when the job succeeds or fails. The default value is FALSE
kylin.job.notification-mail-enable-starttls	FALSE	# whether to enable starttls. The default value is FALSE
kylin.job.notification-mail-host		specifies the SMTP server address of the mail
kylin.job.notification-mail-port	25	specifies the SMTP server port of the mail. The default value is 25
kylin.job.notification-mail-username		specifies the login user name of the mail
kylin.job.notification-mail-password		specifies the username and password of the email
kylin.job.notification-mail-sender		specifies the email address of the email
kylin.job.notification-admin-emails		specifies the administrator’s mailbox for email notifications
kylin.cube.cubeplanner.enabled	TRUE	whether to enable Cube Planner, The default value is TRUE
kylin.server.query-metrics2-enabled	TRUE	the default value is FALSE, set to TRUE to collect query metrics into dropwizard
kylin.metrics.reporter-query-enabled	TRUE	the default value is TRUE
kylin.metrics.reporter-job-enabled	TRUE	the default value is TRUE
kylin.metrics.monitor-enabled	TRUE	the default value is TRUE
kylin.cube.cubeplanner.enabled-for-existing-cube	TRUE	whether to enable Cube Planner for the existing Cube. The default value is TRUE
kylin.cube.cubeplanner.algorithm-threshold-greedy	8	the default value is 8
kylin.cube.cubeplanner.expansion-threshold	15.0	the default value is 15.0
kylin.cube.cubeplanner.recommend-cache-max-size	200	the default value is 200
kylin.cube.cubeplanner.query-uncertainty-ratio	0.1	the default value is 0.1
kylin.cube.cubeplanner.bpus-min-benefit-ratio	0.01	the default value is 0.01
kylin.cube.cubeplanner.algorithm-threshold-genetic	23	the default value is 23
kylin.storage.hbase.table-name-prefix	KYLIN_	specifies the prefix of HTable. The default value is KYLIN_
kylin.storage.hbase.namespace	default	specifies the default namespace of HBase Storage. The default value is default
kylin.storage.hbase.coprocessor-local-jar		specifies jar package related to HBase coprocessor
kylin.storage.hbase.coprocessor-mem-gb	3.0	specifies the HBase coprocessor memory. The default value is 3.0(GB).
kylin.storage.hbase.run-local-coprocessor	FALSE	whether to run the local HBase coprocessor. The default value is FALSE
kylin.storage.hbase.coprocessor-timeout-seconds	0	specifies the timeout period. The default value is 0
kylin.storage.hbase.region-cut-gb		specifies the size of a single Region, default is 5.0
kylin.storage.hbase.min-region-count	1	specifies the minimum number of regions. The default value is 1
kylin.storage.hbase.max-region-count	500	specifies the maximum number of Regions. The default value is 500
kylin.storage.hbase.hfile-size-gb	2.0	specifies the HFile size. The default value is 2.0(GB)
kylin.storage.hbase.max-scan-result-bytes	5242880	specifies the maximum value of the scan return. The default value is 5242880 (byte), which is 5 (MB).
kylin.storage.hbase.compression-codec	none	whether it is compressed. The default value is none, that is, compression is not enabled
kylin.storage.hbase.rowkey-encoding	FAST_DIFF	specifies the encoding method of Rowkey. The default value is FAST_DIFF
kylin.storage.hbase.block-size-bytes	1048576	the default value is 1048576
kylin.storage.hbase.small-family-block-size-bytes	65536	specifies the block size. The default value is 65536 (byte), which is 64 (KB).
kylin.storage.hbase.owner-tag	whoami@kylin.apache.org	specifies the owner of the Kylin platform. The default value is whoami@kylin.apache.org
kylin.storage.hbase.endpoint-compress-result	TRUE	whether to return the compression result. The default value is TRUE
kylin.storage.hbase.max-hconnection-threads	2048	specifies the maximum number of connection threads. The default value is 2048.
kylin.storage.hbase.core-hconnection-threads	2048	specifies the number of core connection threads. The default value is 2048.
kylin.storage.hbase.hconnection-threads-alive-seconds	60	specifies the thread lifetime. The default value is 60.
kylin.storage.hbase.replication-scope	0	specifies the cluster replication range. The default value is 0
kylin.storage.hbase.scan-cache-rows	1024	specifies the number of scan cache lines. The default value is 1024.
kylin.secondary.storage.url	kylin.secondary.storage.url=hostname:kylin_metadata@hbase,hbase.zookeeper.quorum=hostname:11000,zookeeper.znode.parent=/hbase/	specifies the secondary hbase cluster and metadata path. Such as kylin.secondary.storage.url=hostname
kylin.job.execute-output.max-size	10484760	The max length of job output. The default value is 10484760.
kylin.engine.spark.output.max-size	10484760	The max length of spark job output. The default value is 10484760.
kylin.stream.job.dfs.block.size	16M	specifies the HDFS block size of the streaming Base Cuboid job using. The default value is 16M.
kylin.stream.index.path	stream_index	specifies the local path to store segment cache files(including fragment and checkpoint files). The default value is stream_index.
kylin.stream.node	port	specifies the node of coordinator/receiver. Value should be hostname
kylin.stream.metadata.store.type	zk	specifies the position of metadata store. The default value is zk. This entry is trivial because it has only one option.
kylin.stream.receiver.use-threads-per-query	8	specifies the threads number that each query use. The default value is 8.
kylin.stream.index.maxrows	50000	specifies the maximum number of the aggregated event keep in JVM heap. The default value is 50000. Try to advance it if you have enough heap size.
kylin.stream.cube-num-of-consumer-tasks	3	specifies the number of replica sets that share the whole topic partition. It affects how many partitions will be assigned to different replica sets. The default value is 3.
kylin.stream.segment.retention.policy	purge	specifies the strategy to process local segment cache when segment become IMMUTABLE. Optional values include purge and fullBuild. purge means when the segment become IMMUTABLE, it will be deleted. fullBuild means when the segment become IMMUTABLE, it will be uploaded to HDFS. The default value is fullBuild.
kylin.stream.build.additional.cuboids	false	whether to build additional Cuboids. The additional Cuboids mean the aggregation of Mandatory Dimensions that chosen in Cube Advanced Setting page. The default value is false. Only build Base Cuboid by default. Try to enable it if you care the QPS and most query pattern can be foresaw.
kylin.stream.cube.window	3600	specifies the length of duration of each segment, value in seconds. The default value is 3600. Please check detail atdeep-dive-real-time-olap.
kylin.stream.cube.duration	7200	specifies the wait time that a segment’s status changes from active to IMMUTABLE, value in seconds. The default value is 7200. Please check detail atdeep-dive-real-time-olap.
kylin.stream.cube.duration.max	43200	specifies the maximum duration that segment can keep active, value in seconds. The default value is 43200. Please check detail atdeep-dive-real-time-olap.
kylin.stream.checkpoint.file.max.num	5	specifies the maximum number of checkpoint file for each cube. The default value is 5.
kylin.stream.index.checkpoint.intervals	300	specifies the time interval between setting two checkpoints. The default value is 300.
kylin.stream.immutable.segments.max.num	100	specifies the maximum number of the IMMUTABLE segment in each Cube of the current streaming receiver, if exceed, consumption of current topic will be paused. The default value is 100.
kylin.stream.consume.offsets.latest	true	whether to consume from the latest offset or the earliest offset. The default value is true.
kylin.stream.assigner	org.apache.kylin.stream.coordinator.assign.Assigner	specifies the implementation class which used to assign the topic partition to different replica sets. The class should be the implementation class of org.apache.kylin.stream.coordinator.assign.Assigner. The default value is DefaultAssigner.
kylin.stream.coordinator.client.timeout.millsecond	5000	specifies the connection timeout of the coordinator client. The default value is 5000.
kylin.stream.receiver.client.timeout.millsecond	5000	specifies the connection timeout of the receiver client. The default value is 5000.
kylin.stream.receiver.http.max.threads	200	specifies the maximum connection threads of the receiver. The default value is 200.
kylin.stream.receiver.http.min.threads	10	specifies the minimum connection threads of the receiver. The default value is 10.
kylin.stream.receiver.query-core-threads	50	specifies the number of query threads be used for the current streaming receiver. The default value is 50.
kylin.stream.receiver.query-max-threads	200	specifies the maximum number of query threads be used for the current streaming receiver. The default value is 200.
kylin.stream.segment-max-fragments	50	specifies the maximum number of fragments that each segment keep. The default value is 50.
kylin.stream.segment-min-fragments	15	specifies the minimum number of fragments that each segment keep. The default value is 15.
kylin.stream.max-fragment-size-mb	300	specifies the maximum size of each fragment. The default value is 300.
kylin.stream.fragments-auto-merge-enable	true	whether to enable fragments auto merge in streaming receiver side. The default value is true.
kylin.stream.metrics.option		specifies how to report metrics in streaming receiver side, option value are csv/console/jmx.
kylin.stream.event.timezone	HOUR_START	specifies which timezone should derived time column like HOUR_START/DAY_START used.
kylin.stream.auto-resubmit-after-discard-enabled		whether to resubmit new building job automatically when finding previous job be discarded by user.
kylin.storage.clean-after-delete-operation	FALSE	whether to clean segment data in HBase and HDFS. The default value is FALSE.
kylin.query.skip-empty-segments	TRUE	whether to skip empty segments when querying. The default value is TRUE
kylin.query.large-query-threshold	1000000	specifies the maximum number of rows returned. The default value is 1000000.
kylin.query.security-enabled	TRUE	whether to check the ACL when querying. The default value is TRUE
kylin.query.security.table-acl-enabled	TRUE	whether to check the ACL of the corresponding table when querying. The default value is TRUE
kylin.query.calcite.extras-props.conformance	LENIENT	whether to strictly parsed. The default value is LENIENT
kylin.query.calcite.extras-props.caseSensitive	TRUE	whether is case sensitive. The default value is TRUE
kylin.query.calcite.extras-props.unquotedCasing	TO_LOWER	optional values include UNCHANGED, TO_UPPER and TO_LOWER. The default value is TO_UPPER, that is, all uppercase
kylin.query.calcite.extras-props.quoting	BACK_TICK	whether to add quotes, Optional values include DOUBLE_QUOTE, BACK_TICK and BRACKET. The default value is DOUBLE_QUOTE
kylin.query.statement-cache-max-num	50000	specifies the maximum number of cached PreparedStatements. The default value is 50000
kylin.query.statement-cache-max-num-per-key	50	specifies the maximum number of PreparedStatements per key cache. The default value is 50.
kylin.query.enable-dict-enumerator	FALSE	whether to enable the dictionary enumerator. The default value is FALSE
kylin.query.enable-dynamic-column	TRUE	whether to enable dynamic columns. The default value is FALSE, set to TRUE to query the number of rows in a column that do not contain NULL
kylin.storage.hbase.max-fuzzykey-scan	200	specifies the threshold for the scanned fuzzy key. If the value is exceeded, the fuzzy key will not be scanned. The default value is 200.
kylin.storage.hbase.max-fuzzykey-scan-split	1	split the large fuzzy key set to reduce the number of fuzzy keys per scan. The default value is 1
kylin.storage.hbase.max-visit-scanrange	1000000	the default value is 1000000
kylin.query.cache-enabled	TRUE	
kylin.query.cache-threshold-duration	2000	the query duration exceeding the threshold is saved in the cache. The default value is 2000 (ms).
kylin.query.cache-threshold-scan-count	10240	the row count scanned in the query exceeding the threshold is saved in the cache. The default value is 10240 (rows).
kylin.query.cache-threshold-scan-bytes	1048576	the bytes scanned in the query exceeding the threshold is saved in the cache. The default value is 1048576 (byte).
kylin.query.timeout-seconds	0	specifies the query timeout in seconds. The default value is 0, that is, no timeout limit on query. If the value is less than 60, it will set to 60 seconds.
kylin.query.timeout-seconds-coefficient	0.5	specifies the coefficient of the query timeout seconds. The default value is 0.5.
kylin.query.max-scan-bytes	0	specifies the maximum bytes scanned by the query. The default value is 0, that is, there is no limit.
kylin.storage.partition.max-scan-bytes	3221225472	specifies the maximum number of bytes for the query scan. The default value is 3221225472 (bytes), which is 3GB.
kylin.query.max-return-rows	5000000	specifies the maximum number of rows returned by the query. The default value is 5000000.
kylin.query.badquery-stacktrace-depth	10	specifies the depth of stack trace. The default value is 10.
kylin.query.badquery-history-number	50	specifies the showing number of bad query history. The default value is 50.
kylin.query.badquery-alerting-seconds	90	The default value is 90, if the time of running is greater than the value of this property, it will print the log of query firstly, including (duration, project, thread, user, query id). Whether to save the recent query, it depends on another property. Secondly, record the stack log, the depth of log depend on another property, so as to the analysis later
kylin.query.badquery-persistent-enabled	true	The default value is true, it will save the recent bad query, and cannot override in Cube-level
kylin.query.pushdown.runner-class-name	org.apache.kylin.query.adhoc.PushDownRunnerJdbcImpl	whether to enable query pushdown
kylin.query.pushdown.jdbc.url		specifies JDBC URL
kylin.query.pushdown.jdbc.driver	org.apache.hive.jdbc.HiveDriver	specifies JDBC driver class name. The default value is org.apache.hive.jdbc.HiveDriver
kylin.query.pushdown.jdbc.username	hive	specifies the Username of the JDBC database. The default value is hive
kylin.query.pushdown.jdbc.password		specifies JDBC password for the database. The default value is
kylin.query.pushdown.jdbc.pool-max-total	8	specifies the maximum number of connections to the JDBC connection pool. The default value is 8.
kylin.query.pushdown.jdbc.pool-max-idle	8	specifies the maximum number of idle connections for the JDBC connection pool. The default value is 8.
kylin.query.pushdown.jdbc.pool-min-idle	0	the default value is 0
kylin.query.pushdown.update-enabled	FALSE	specifies whether to enable update in Query Pushdown. The default value is FALSE
kylin.query.pushdown.cache-enabled	FALSE	whether to enable the cache of the pushdown query to improve the query efficiency of the same query. The default value is FALSE
kylin.query.force-limit	-1	this parameter achieves the purpose of shortening the query duration by forcing a LIMIT clause for the select * statement. The default value is -1, and the parameter value is set to a positive integer, such as 1000, the value will be applied to the LIMIT clause, and the query will eventually be converted to select * from fact_table limit 1000
kylin.storage.limit-push-down-enabled	TRUE	the default value is TRUE, set to FALSE to close the limit-pushdown of storage layer
kylin.query.flat-filter-max-children	500000	specifies the maximum number of filters when flatting filter. The default value is 500000
kylin.server.query-metrics-enabled	TRUE	the default value is FALSE, set to TRUE to collect query metrics to JMX
kylin.security.profile	saml	specifies the way of security authentication, optional values include ldap, testing, saml, it should be set to ldap when integrating LDAP for SSO
kylin.security.ldap.connection-server	ldap://ldap_server:389	specifies LDAP server, such as ldap
kylin.security.ldap.connection-username		specifies LDAP username
kylin.security.ldap.connection-password		specifies LDAP password
kylin.security.ldap.user-search-base		specifies the scope of users synced to Kylin
kylin.security.ldap.user-search-pattern		specifies the username for the login verification match
kylin.security.ldap.user-group-search-base		specifies the scope of the user group synchronized to Kylin
kylin.security.ldap.user-group-search-filter		specifies the type of user synced to Kylin
kylin.security.ldap.service-search-base		need to be specifies when a service account is required to access Kylin
kylin.security.ldap.service-search-pattern		need to be specifies when a service account is required to access Kylin
kylin.security.ldap.service-group-search-base		need to be specifies when a service account is required to access Kylin
kylin.security.acl.admin-role		map an LDAP group to an admin role (group name case sensitive)
kylin.server.auth-user-cache.expire-seconds		specifies LDAP user information cache time, default is 300(s)
kylin.server.auth-user-cache.max-entries		specifies maximum number of LDAP users, default is 100
kylin.server.external-acl-provider	org.apache.ranger.authorization.kylin.authorizer.RangerKylinAuthorizer	
kylin.env.zookeeper-acl-enabled	FALSE	Enable ZooKeeper ACL to prevent unauthorized users from accessing the Znode or reducing the risk of bad operations resulting from this. The default value is FALSE
kylin.env.zookeeper.zk-auth	digest:ADMIN:KYLIN	use username
kylin.env.zookeeper.zk-acl	world:anyone:rwcda	Use a single ID as the ACL identifier. The default value is world
kylin.query.lazy-query-enabled	false	whether to lazily answer the queries that be sent repeatedly in a short time (hold it until the previous query be returned, and then reuse the result); The default value is false.
kylin.query.cache-signature-enabled	false	whether to use the signature of a query to determine the cache’s validity. The signature is calculated by the cube/hybrid list of the project, their last build time and other information (at the moment when cache is persisted); It’s default value is false, highly recommend to set it to true.
kylin.query.segment-cache-enabled	false	whether to cache the segment level returned data (from HBase storage) into Memcached. This feature is mainly for the cube that built very frequently (e.g, streaming cube, whose last build time always changed a couple minutes, the whole SQL statement level cache is very likely be cleaned; in this case, the by-segment cache can reduce the I/O). This only works when Memcached configured, the default value is false.
kylin.cache.memcached.hosts		a list of memcached node and port, connected with comma.
