state.backend.rocksdb.memory.write-buffer-ratio	0.5	The maximum amount of memory that write buffers may take, as a fraction of the total shared memory. This option only has an effect when 'state.backend.rocksdb.memory.managed' or 'state.backend.rocksdb.memory.fixed-per-slot' are configured.
state.backend.rocksdb.options-factory	(none)	The options factory class for users to add customized options in DBOptions and ColumnFamilyOptions for RocksDB. If set, the RocksDB state backend will load the class and apply configs to DBOptions and ColumnFamilyOptions after loading ones from 'RocksDBConfigurableOptions' and pre-defined options.
state.backend.rocksdb.predefined-options	"DEFAULT"	The predefined settings for RocksDB DBOptions and ColumnFamilyOptions by Flink community. Current supported candidate predefined-options are DEFAULT, SPINNING_DISK_OPTIMIZED, SPINNING_DISK_OPTIMIZED_HIGH_MEM or FLASH_SSD_OPTIMIZED. Note that user customized options and options from the RocksDBOptionsFactory are applied on top of these predefined ones.
state.backend.rocksdb.timer-service.factory	ROCKSDB	This determines the factory for timer service state implementation.Possible values:"HEAP": Heap-based"ROCKSDB": Implementation based on RocksDB
taskmanager.runtime.hashjoin-bloom-filters	false	Flag to activate/deactivate bloom filters in the hybrid hash join implementation. In cases where the hash join needs to spill to disk (datasets larger than the reserved fraction of memory), these bloom filters can greatly reduce the number of spilled records, at the cost some CPU cycles.
taskmanager.runtime.large-record-handler	false	Whether to use the LargeRecordHandler when spilling. If a record will not fit into the sorting buffer. The record will be spilled on disk and the sorting will continue with only the key. The record itself will be read afterwards when merging.
taskmanager.runtime.max-fan	128	The maximal fan-in for external merge joins and fan-out for spilling hash tables. Limits the number of file handles per operator, but may cause intermediate merging/partitioning, if set too small.
taskmanager.runtime.sort-spilling-threshold	0.8	A sort operation starts spilling when this fraction of its memory budget is full.
cluster.evenly-spread-out-slots	false	Enable the slot spread out allocation strategy. This strategy tries to spread out the slots evenly across all available TaskExecutors.
cluster.fine-grained-resource-management.enabled	false	Defines whether the cluster uses fine-grained resource management.
fine-grained.shuffle-mode.all-blocking	false	Whether to convert all PIPELINE edges to BLOCKING when apply fine-grained resource management in batch jobs.
jobmanager.adaptive-batch-scheduler.avg-data-volume-per-task	1 gb	The average size of data volume to expect each task instance to process if jobmanager.scheduler has been set to AdaptiveBatch. Note that since the parallelism of the vertices is adjusted to a power of 2, the actual average size will be 0.75~1.5 times this value. It is also important to note that when data skew occurs or the decided parallelism reaches the jobmanager.adaptive-batch-scheduler.max-parallelism (due to too much data), the data actually processed by some tasks may far exceed this value.
jobmanager.adaptive-batch-scheduler.default-source-parallelism	1	The default parallelism of source vertices if jobmanager.scheduler has been set to AdaptiveBatch
jobmanager.adaptive-batch-scheduler.max-parallelism	128	The upper bound of allowed parallelism to set adaptively if jobmanager.scheduler has been set to AdaptiveBatch. Currently, this option should be configured as a power of 2, otherwise it will also be rounded down to a power of 2 automatically.
jobmanager.adaptive-batch-scheduler.min-parallelism	1	The lower bound of allowed parallelism to set adaptively if jobmanager.scheduler has been set to AdaptiveBatch. Currently, this option should be configured as a power of 2, otherwise it will also be rounded up to a power of 2 automatically.
jobmanager.adaptive-batch-scheduler.speculative.block-slow-node-duration	1 min	Controls how long an detected slow node should be blocked for.
jobmanager.adaptive-batch-scheduler.speculative.enabled	false	Controls whether to enable speculative execution.
jobmanager.adaptive-batch-scheduler.speculative.max-concurrent-executions	2	Controls the maximum number of execution attempts of each operator that can execute concurrently, including the original one and speculative ones.
jobmanager.adaptive-scheduler.min-parallelism-increase	1	Configure the minimum increase in parallelism for a job to scale up.
jobmanager.adaptive-scheduler.resource-stabilization-timeout	10 s	The resource stabilization timeout defines the time the JobManager will wait if fewer than the desired but sufficient resources are available. The timeout starts once sufficient resources for running the job are available. Once this timeout has passed, the job will start executing with the available resources.If scheduler-mode is configured to REACTIVE, this configuration value will default to 0, so that jobs are starting immediately with the available resources.
jobmanager.adaptive-scheduler.resource-wait-timeout	5 min	The maximum time the JobManager will wait to acquire all required resources after a job submission or restart. Once elapsed it will try to run the job with a lower parallelism, or fail if the minimum amount of resources could not be acquired.Increasing this value will make the cluster more resilient against temporary resources shortages (e.g., there is more time for a failed TaskManager to be restarted).Setting a negative duration will disable the resource timeout: The JobManager will wait indefinitely for resources to appear.If scheduler-mode is configured to REACTIVE, this configuration value will default to a negative value to disable the resource timeout.
jobmanager.scheduler	Default	Determines which scheduler implementation is used to schedule tasks. Accepted values are:'Default': Default scheduler'Adaptive': Adaptive scheduler. More details can be found here.'AdaptiveBatch': Adaptive batch scheduler. More details can be found here.Possible values:"Default""Adaptive""AdaptiveBatch"
scheduler-mode	(none)	Determines the mode of the scheduler. Note that scheduler-mode=REACTIVE is only supported by standalone application deployments, not by active resource managers (YARN, Kubernetes) or session clusters.Possible values:"REACTIVE"
slot.idle.timeout	50000	The timeout in milliseconds for a idle slot in Slot Pool.
slot.request.timeout	300000	The timeout in milliseconds for requesting a slot from Slot Pool.
slotmanager.max-total-resource.cpu	(none)	Maximum cpu cores the Flink cluster allocates for slots. Resources for JobManager and TaskManager framework are excluded. If not configured, it will be derived from 'slotmanager.number-of-slots.max'.
slotmanager.max-total-resource.memory	(none)	Maximum memory size the Flink cluster allocates for slots. Resources for JobManager and TaskManager framework are excluded. If not configured, it will be derived from 'slotmanager.number-of-slots.max'.
slotmanager.number-of-slots.max	2147483647	Defines the maximum number of slots that the Flink cluster allocates. This configuration option is meant for limiting the resource consumption for batch workloads. It is not recommended to configure this option for streaming workloads, which may fail if there are not enough slots. Note that this configuration option does not take effect for standalone clusters, where how many slots are allocated is not controlled by Flink.
slow-task-detector.check-interval	1 s	The interval to check slow tasks.
slow-task-detector.execution-time.baseline-lower-bound	1 min	The lower bound of slow task detection baseline.
slow-task-detector.execution-time.baseline-multiplier	1.5	The multiplier to calculate the slow tasks detection baseline. Given that the parallelism is N and the ratio is R, define T as the median of the first N*R finished tasks' execution time. The baseline will be T*M, where M is the multiplier of the baseline.
slow-task-detector.execution-time.baseline-ratio	0.75	The finished execution ratio threshold to calculate the slow tasks detection baseline. Given that the parallelism is N and the ratio is R, define T as the median of the first N*R finished tasks' execution time. The baseline will be T*M, where M is the multiplier of the baseline.
metrics.fetcher.update-interval	10000	Update interval for the metric fetcher used by the web UI in milliseconds. Decrease this value for faster updating metrics. Increase this value if the metric fetcher causes too much load. Setting this value to 0 disables the metric fetching completely.
metrics.internal.query-service.port	"0"	The port range used for Flink's internal metric query service. Accepts a list of ports (“50100,50101”), ranges(“50100-50200”) or a combination of both. It is recommended to set a range of ports to avoid collisions when multiple Flink components are running on the same machine. Per default Flink will pick a random port.
metrics.internal.query-service.thread-priority	1	The thread priority used for Flink's internal metric query service. The thread is created by Akka's thread pool executor. The range of the priority is from 1 (MIN_PRIORITY) to 10 (MAX_PRIORITY). Warning, increasing this value may bring the main Flink components down.
metrics.job.status.enable	CURRENT_TIME	The selection of job status metrics that should be reported.Possible values:"STATE": For a given state, return 1 if the job is currently in that state, otherwise return 0."CURRENT_TIME": For a given state, if the job is currently in that state, return the time since the job transitioned into that state, otherwise return 0."TOTAL_TIME": For a given state, return how much time the job has spent in that state in total.
metrics.latency.granularity	"operator"	Defines the granularity of latency metrics. Accepted values are:single - Track latency without differentiating between sources and subtasks.operator - Track latency while differentiating between sources, but not subtasks.subtask - Track latency while differentiating between sources and subtasks.
metrics.latency.history-size	128	Defines the number of measured latencies to maintain at each operator.
metrics.latency.interval	0	Defines the interval at which latency tracking marks are emitted from the sources. Disables latency tracking if set to 0 or a negative value. Enabling this feature can significantly impact the performance of the cluster.
metrics.reporter.<name>.<parameter>	(none)	Configures the parameter <parameter> for the reporter named <name>.
metrics.reporter.<name>.factory.class	(none)	The reporter factory class to use for the reporter named <name>.
metrics.reporter.<name>.filter.excludes		The metrics that should be excluded for the reporter named <name>. The format is identical to filter.includes
metrics.reporter.<name>.filter.includes	"*:*:*"	The metrics that should be included for the reporter named <name>. Filters are specified as a list, with each filter following this format:<scope>[:<name>[,<name>][:<type>[,<type>]]]A metric matches a filter if the scope pattern and at least one of the name patterns and at least one of the types match.scope: Filters based on the logical scope.Specified as a pattern where * matches any sequence of characters and . separates scope components.For example: "jobmanager.job" matches any job-related metrics on the JobManager, "*.job" matches all job-related metrics and "*.job.*" matches all metrics below the job-level (i.e., task/operator metrics etc.).name: Filters based on the metric name.Specified as a comma-separate list of patterns where * matches any sequence of characters.For example, "*Records*,*Bytes*" matches any metrics where the name contains "Records" or "Bytes".type: Filters based on the metric type. Specified as a comma-separated list of metric types: [counter, meter, gauge, histogram]Examples:"*:numRecords*" Matches metrics like numRecordsIn."*.job.task.operator:numRecords*" Matches metrics like numRecordsIn on the operator level."*.job.task.operator:numRecords*:meter" Matches meter metrics like numRecordsInPerSecond on the operator level."*:numRecords*,numBytes*:counter,meter" Matches all counter/meter metrics like or numRecordsInPerSecond.
metrics.reporter.<name>.interval	10 s	The reporter interval to use for the reporter named <name>. Only applicable to push-based reporters.
metrics.reporter.<name>.scope.delimiter	"."	The delimiter used to assemble the metric identifier for the reporter named <name>.
metrics.reporter.<name>.scope.variables.additional		The map of additional variables that should be included for the reporter named <name>. Only applicable to tag-based reporters.
metrics.reporter.<name>.scope.variables.excludes	"."	The set of variables that should be excluded for the reporter named <name>. Only applicable to tag-based reporters.
metrics.reporters	(none)	An optional list of reporter names. If configured, only reporters whose name matches any of the names in the list will be started. Otherwise, all reporters that could be found in the configuration will be started.
metrics.scope.delimiter	"."	Delimiter used to assemble the metric identifier.
metrics.scope.jm	"<host>.jobmanager"	Defines the scope format string that is applied to all metrics scoped to a JobManager. Only effective when a identifier-based reporter is configured.
metrics.scope.jm.job	"<host>.jobmanager.<job_name>"	Defines the scope format string that is applied to all metrics scoped to a job on a JobManager. Only effective when a identifier-based reporter is configured
metrics.scope.operator	"<host>.taskmanager.<tm_id>.<job_name>.<operator_name>.<subtask_index>"	Defines the scope format string that is applied to all metrics scoped to an operator. Only effective when a identifier-based reporter is configured
metrics.scope.task	"<host>.taskmanager.<tm_id>.<job_name>.<task_name>.<subtask_index>"	Defines the scope format string that is applied to all metrics scoped to a task. Only effective when a identifier-based reporter is configured
metrics.scope.tm	"<host>.taskmanager.<tm_id>"	Defines the scope format string that is applied to all metrics scoped to a TaskManager. Only effective when a identifier-based reporter is configured
metrics.scope.tm.job	"<host>.taskmanager.<tm_id>.<job_name>"	Defines the scope format string that is applied to all metrics scoped to a job on a TaskManager. Only effective when a identifier-based reporter is configured
metrics.system-resource	false	Flag indicating whether Flink should report system resource metrics such as machine's CPU, memory or network usage.
metrics.system-resource-probing-interval	5000	Interval between probing of system resource metrics specified in milliseconds. Has an effect only when 'metrics.system-resource' is enabled.
queryable-state.client.network-threads	0	Number of network (Netty's event loop) Threads for queryable state client.
queryable-state.enable	false	Option whether the queryable state proxy and server should be enabled where possible and configurable.
queryable-state.proxy.network-threads	0	Number of network (Netty's event loop) Threads for queryable state proxy.
queryable-state.proxy.ports	"9069"	The port range of the queryable state proxy. The specified range can be a single port: "9123", a range of ports: "50100-50200", or a list of ranges and ports: "50100-50200,50300-50400,51234".
queryable-state.proxy.query-threads	0	Number of query Threads for queryable state proxy. Uses the number of slots if set to 0.
queryable-state.server.network-threads	0	Number of network (Netty's event loop) Threads for queryable state server.
queryable-state.server.ports	"9067"	The port range of the queryable state server. The specified range can be a single port: "9123", a range of ports: "50100-50200", or a list of ranges and ports: "50100-50200,50300-50400,51234".
queryable-state.server.query-threads	0	Number of query Threads for queryable state server. Uses the number of slots if set to 0.
state.backend.rocksdb.block.blocksize	4 kb	The approximate size (in bytes) of user data packed per block. The default blocksize is '4KB'.
state.backend.rocksdb.block.cache-size	8 mb	The amount of the cache for data blocks in RocksDB. The default block-cache size is '8MB'.
state.backend.rocksdb.block.metadata-blocksize	4 kb	Approximate size of partitioned metadata packed per block. Currently applied to indexes block when partitioned index/filters option is enabled. The default blocksize is '4KB'.
state.backend.rocksdb.bloom-filter.bits-per-key	10.0	Bits per key that bloom filter will use, this only take effect when bloom filter is used. The default value is 10.0.
state.backend.rocksdb.bloom-filter.block-based-mode	false	If true, RocksDB will use block-based filter instead of full filter, this only take effect when bloom filter is used. The default value is 'false'.
state.backend.rocksdb.compaction.level.max-size-level-base	256 mb	The upper-bound of the total size of level base files in bytes. The default value is '256MB'.
state.backend.rocksdb.compaction.level.target-file-size-base	64 mb	The target file size for compaction, which determines a level-1 file size. The default value is '64MB'.
state.backend.rocksdb.compaction.level.use-dynamic-size	false	If true, RocksDB will pick target size of each level dynamically. From an empty DB, RocksDB would make last level the base level, which means merging L0 data into the last level, until it exceeds max_bytes_for_level_base. And then repeat this process for second last level and so on. The default value is 'false'. For more information, please refer to RocksDB's doc.
state.backend.rocksdb.compaction.style	LEVEL	The specified compaction style for DB. Candidate compaction style is LEVEL, FIFO, UNIVERSAL or NONE, and Flink chooses 'LEVEL' as default style.Possible values:"LEVEL""UNIVERSAL""FIFO""NONE"
state.backend.rocksdb.files.open	-1	The maximum number of open files (per stateful operator) that can be used by the DB, '-1' means no limit. The default value is '-1'.
state.backend.rocksdb.log.dir	(none)	The directory for RocksDB's information logging files. If empty (Flink default setting), log files will be in the same directory as the Flink log. If non-empty, this directory will be used and the data directory's absolute path will be used as the prefix of the log file name. If setting this option as a non-existing location, e.g '/dev/null', RocksDB will then create the log under its own database folder as before.
state.backend.rocksdb.log.file-num	4	The maximum number of files RocksDB should keep for information logging (Default setting: 4).
state.backend.rocksdb.log.level	INFO_LEVEL	The specified information logging level for RocksDB. If unset, Flink will use INFO_LEVEL.Note: RocksDB info logs will not be written to the TaskManager logs and there is no rolling strategy, unless you configure state.backend.rocksdb.log.dir, state.backend.rocksdb.log.max-file-size, and state.backend.rocksdb.log.file-num accordingly. Without a rolling strategy, long-running tasks may lead to uncontrolled disk space usage if configured with increased log levels!There is no need to modify the RocksDB log level, unless for troubleshooting RocksDB.Possible values:"DEBUG_LEVEL""INFO_LEVEL""WARN_LEVEL""ERROR_LEVEL""FATAL_LEVEL""HEADER_LEVEL""NUM_INFO_LOG_LEVELS"
state.backend.rocksdb.log.max-file-size	25 mb	The maximum size of RocksDB's file used for information logging. If the log files becomes larger than this, a new file will be created. If 0, all logs will be written to one log file. The default maximum file size is '25MB'. 
state.backend.rocksdb.restore-overlap-fraction-threshold	0.0	The threshold of overlap fraction between the handle's key-group range and target key-group range. When restore base DB, only the handle which overlap fraction greater than or equal to threshold has a chance to be an initial handle. The default value is 0.0, there is always a handle will be selected for initialization. 
state.backend.rocksdb.thread.num	2	The maximum number of concurrent background flush and compaction jobs (per stateful operator). The default value is '2'.
state.backend.rocksdb.use-bloom-filter	false	If true, every newly created SST file will contain a Bloom filter. It is disabled by default.
state.backend.rocksdb.write-batch-size	2 mb	The max size of the consumed memory for RocksDB batch write, will flush just based on item count if this config set to 0.
state.backend.rocksdb.writebuffer.count	2	The maximum number of write buffers that are built up in memory. The default value is '2'.
state.backend.rocksdb.writebuffer.number-to-merge	1	The minimum number of write buffers that will be merged together before writing to storage. The default value is '1'.
state.backend.rocksdb.writebuffer.size	64 mb	The amount of data built up in memory (backed by an unsorted log on disk) before converting to a sorted on-disk files. The default writebuffer size is '64MB'.
zookeeper.sasl.disable	false	
zookeeper.sasl.login-context-name	"Client"	
zookeeper.sasl.service-name	"zookeeper"	
pulsar.sink.deliveryGuarantee	none	Optional delivery guarantee when committing.Possible values:"exactly-once": Records are only delivered exactly-once also under failover scenarios. To build a complete exactly-once pipeline is required that the source and sink support exactly-once and are properly configured."at-least-once": Records are ensured to be delivered but it may happen that the same record is delivered multiple times. Usually, this guarantee is faster than the exactly-once delivery."none": Records are delivered on a best effort basis. It is often the fastest way to process records but it may happen that records are lost or duplicated.
pulsar.sink.enableSchemaEvolution	false	If you enable this option and use PulsarSerializationSchema.pulsarSchema(), we would consume and deserialize the message by using Pulsar's Schema.
pulsar.sink.maxPendingMessages	1000	The maximum number of pending messages in one sink parallelism.
pulsar.sink.maxRecommitTimes	5	The allowed transaction recommit times if we meet some retryable exception. This is used in Pulsar Transaction.
pulsar.sink.messageKeyHash	murmur-3-32-hash	The hash policy for routing message by calculating the hash code of message key.Possible values:"java-hash": This hash would use String.hashCode() to calculate the message key string's hash code."murmur-3-32-hash": This hash would calculate message key's hash code by using Murmur3 algorithm.
pulsar.sink.topicMetadataRefreshInterval	1800000	Auto update the topic metadata in a fixed interval (in ms). The default value is 30 minutes.
pulsar.sink.transactionTimeoutMillis	10800000	This option is used when the user require the DeliveryGuarantee.EXACTLY_ONCE semantic.We would use transaction for making sure the message could be write only once.
jobmanager.future-pool.size	(none)	The size of the future thread pool to execute future callbacks for all spawned JobMasters. If no value is specified, then Flink defaults to the number of available CPU cores.
jobmanager.io-pool.size	(none)	The size of the IO thread pool to run blocking operations for all spawned JobMasters. This includes recovery and completion of checkpoints. Increase this value if you experience slow checkpoint operations when running many jobs. If no value is specified, then Flink defaults to the number of available CPU cores.
jmx.server.port	(none)	The port range for the JMX server to start the registry. The port config can be a single port: "9123", a range of ports: "50100-50200", or a list of ranges and ports: "50100-50200,50300-50400,51234". This option overrides metrics.reporter.*.port option.
cluster.intercept-user-system-exit	DISABLED	Flag to check user code exiting system by terminating JVM (e.g., System.exit()). Note that this configuration option can interfere with cluster.processes.halt-on-fatal-error: In intercepted user-code, a call to System.exit() will not cause the JVM to halt, when THROW is configured.Possible values:"DISABLED": Flink is not monitoring or intercepting calls to System.exit()"LOG": Log exit attempt with stack trace but still allowing exit to be performed"THROW": Throw exception when exit is attempted disallowing JVM termination
cluster.processes.halt-on-fatal-error	false	Whether processes should halt on fatal errors instead of performing a graceful shutdown. In some environments (e.g. Java 8 with the G1 garbage collector), a regular graceful shutdown can lead to a JVM deadlock. See FLINK-16510 for details.
cluster.thread-dump.stacktrace-max-depth	8	The maximum stacktrace depth of TaskManager and JobManager's thread dump web-frontend displayed.
cluster.uncaught-exception-handling	LOG	Defines whether cluster will handle any uncaught exceptions by just logging them (LOG mode), or by failing job (FAIL mode)Possible values:"LOG""FAIL"
process.jobmanager.working-dir	(none)	Working directory for Flink JobManager processes. The working directory can be used to store information that can be used upon process recovery. If not configured, then it will default to process.working-dir.
process.taskmanager.working-dir	(none)	Working directory for Flink TaskManager processes. The working directory can be used to store information that can be used upon process recovery. If not configured, then it will default to process.working-dir.
process.working-dir	io.tmp.dirs	Local working directory for Flink processes. The working directory can be used to store information that can be used upon process recovery. If not configured, then it will default to a randomly picked temporary directory defined via io.tmp.dirs.
blob.client.connect.timeout	0	The connection timeout in milliseconds for the blob client.
blob.client.socket.timeout	300000	The socket timeout in milliseconds for the blob client.
blob.fetch.backlog	1000	The config parameter defining the desired backlog of BLOB fetches on the JobManager.Note that the operating system usually enforces an upper limit on the backlog size based on the SOMAXCONN setting.
blob.fetch.num-concurrent	50	The config parameter defining the maximum number of concurrent BLOB fetches that the JobManager serves.
blob.fetch.retries	5	The config parameter defining number of retires for failed BLOB fetches.
blob.offload.minsize	1048576	The minimum size for messages to be offloaded to the BlobServer.
blob.server.port	"0"	The config parameter defining the server port of the blob service.
blob.service.cleanup.interval	3600	Cleanup interval of the blob caches at the task managers (in seconds).
blob.service.ssl.enabled	true	Flag to override ssl support for the blob service transport.
blob.storage.directory	(none)	The config parameter defining the local storage directory to be used by the blob server. If not configured, then it will default to <WORKING_DIR>/blobStorage.
state.backend.rocksdb.metrics.actual-delayed-write-rate	false	Monitor the current actual delayed write rate. 0 means no delay.
state.backend.rocksdb.metrics.background-errors	false	Monitor the number of background errors in RocksDB.
state.backend.rocksdb.metrics.block-cache-capacity	false	Monitor block cache capacity.
state.backend.rocksdb.metrics.block-cache-hit	false	Monitor the total count of block cache hit in RocksDB (BLOCK_CACHE_HIT == BLOCK_CACHE_INDEX_HIT + BLOCK_CACHE_FILTER_HIT + BLOCK_CACHE_DATA_HIT).
state.backend.rocksdb.metrics.block-cache-miss	false	Monitor the total count of block cache misses in RocksDB (BLOCK_CACHE_MISS == BLOCK_CACHE_INDEX_MISS + BLOCK_CACHE_FILTER_MISS + BLOCK_CACHE_DATA_MISS).
state.backend.rocksdb.metrics.block-cache-pinned-usage	false	Monitor the memory size for the entries being pinned in block cache.
state.backend.rocksdb.metrics.block-cache-usage	false	Monitor the memory size for the entries residing in block cache.
state.backend.rocksdb.metrics.bytes-read	false	Monitor the number of uncompressed bytes read (from memtables/cache/sst) from Get() operation in RocksDB.
state.backend.rocksdb.metrics.bytes-written	false	Monitor the number of uncompressed bytes written by DB::{Put(), Delete(), Merge(), Write()} operations, which does not include the compaction written bytes, in RocksDB.
state.backend.rocksdb.metrics.column-family-as-variable	false	Whether to expose the column family as a variable for RocksDB property based metrics.
state.backend.rocksdb.metrics.compaction-pending	false	Track pending compactions in RocksDB. Returns 1 if a compaction is pending, 0 otherwise.
state.backend.rocksdb.metrics.compaction-read-bytes	false	Monitor the bytes read during compaction in RocksDB.
state.backend.rocksdb.metrics.compaction-write-bytes	false	Monitor the bytes written during compaction in RocksDB.
state.backend.rocksdb.metrics.cur-size-active-mem-table	false	Monitor the approximate size of the active memtable in bytes.
state.backend.rocksdb.metrics.cur-size-all-mem-tables	false	Monitor the approximate size of the active and unflushed immutable memtables in bytes.
state.backend.rocksdb.metrics.estimate-live-data-size	false	Estimate of the amount of live data in bytes (usually smaller than sst files size due to space amplification).
state.backend.rocksdb.metrics.estimate-num-keys	false	Estimate the number of keys in RocksDB.
state.backend.rocksdb.metrics.estimate-pending-compaction-bytes	false	Estimated total number of bytes compaction needs to rewrite to get all levels down to under target size. Not valid for other compactions than level-based.
state.backend.rocksdb.metrics.estimate-table-readers-mem	false	Estimate the memory used for reading SST tables, excluding memory used in block cache (e.g.,filter and index blocks) in bytes.
state.backend.rocksdb.metrics.is-write-stopped	false	Track whether write has been stopped in RocksDB. Returns 1 if write has been stopped, 0 otherwise.
state.backend.rocksdb.metrics.iter-bytes-read	false	Monitor the number of uncompressed bytes read (from memtables/cache/sst) from an iterator operation in RocksDB.
state.backend.rocksdb.metrics.live-sst-files-size	false	Monitor the total size (bytes) of all SST files belonging to the latest version.WARNING: may slow down online queries if there are too many files.
state.backend.rocksdb.metrics.mem-table-flush-pending	false	Monitor the number of pending memtable flushes in RocksDB.
state.backend.rocksdb.metrics.num-deletes-active-mem-table	false	Monitor the total number of delete entries in the active memtable.
state.backend.rocksdb.metrics.num-deletes-imm-mem-tables	false	Monitor the total number of delete entries in the unflushed immutable memtables.
state.backend.rocksdb.metrics.num-entries-active-mem-table	false	Monitor the total number of entries in the active memtable.
state.backend.rocksdb.metrics.num-entries-imm-mem-tables	false	Monitor the total number of entries in the unflushed immutable memtables.
state.backend.rocksdb.metrics.num-immutable-mem-table	false	Monitor the number of immutable memtables in RocksDB.
state.backend.rocksdb.metrics.num-live-versions	false	Monitor number of live versions. Version is an internal data structure. See RocksDB file version_set.h for details. More live versions often mean more SST files are held from being deleted, by iterators or unfinished compactions.
state.backend.rocksdb.metrics.num-running-compactions	false	Monitor the number of currently running compactions.
state.backend.rocksdb.metrics.num-running-flushes	false	Monitor the number of currently running flushes.
state.backend.rocksdb.metrics.num-snapshots	false	Monitor the number of unreleased snapshots of the database.
state.backend.rocksdb.metrics.size-all-mem-tables	false	Monitor the approximate size of the active, unflushed immutable, and pinned immutable memtables in bytes.
state.backend.rocksdb.metrics.stall-micros	false	Monitor the duration of writer requiring to wait for compaction or flush to finish in RocksDB.
state.backend.rocksdb.metrics.total-sst-files-size	false	Monitor the total size (bytes) of all SST files of all versions.WARNING: may slow down online queries if there are too many files.
external-resource.<resource_name>.kubernetes.config-key	(none)	If configured, Flink will add "resources.limits.<config-key>" and "resources.requests.<config-key>" to the main container of TaskExecutor and set the value to the value of external-resource.<resource_name>.amount.
kubernetes.client.io-pool.size	4	The size of the IO executor pool used by the Kubernetes client to execute blocking IO operations (e.g. start/stop TaskManager pods, update leader related ConfigMaps, etc.). Increasing the pool size allows to run more IO operations concurrently.
kubernetes.client.user-agent	"flink"	The user agent to be used for contacting with Kubernetes APIServer.
kubernetes.cluster-id	(none)	The cluster-id, which should be no more than 45 characters, is used for identifying a unique Flink cluster. The id must only contain lowercase alphanumeric characters and "-". The required format is [a-z]([-a-z0-9]*[a-z0-9]). If not set, the client will automatically generate it with a random ID.
kubernetes.config.file	(none)	The kubernetes config file will be used to create the client. The default is located at ~/.kube/config
kubernetes.container.image	The default value depends on the actually running version. In general it looks like "flink:<FLINK_VERSION>-scala_<SCALA_VERSION>"	Image to use for Flink containers. The specified image must be based upon the same Apache Flink and Scala versions as used by the application. Visit here for the official docker images provided by the Flink project. The Flink project also publishes docker images to apache/flink DockerHub repository.
kubernetes.container.image.pull-policy	IfNotPresent	The Kubernetes container image pull policy. The default policy is IfNotPresent to avoid putting pressure to image repository.Possible values:"IfNotPresent""Always""Never"
kubernetes.container.image.pull-secrets	(none)	A semicolon-separated list of the Kubernetes secrets used to access private image registries.
kubernetes.context	(none)	The desired context from your Kubernetes config file used to configure the Kubernetes client for interacting with the cluster. This could be helpful if one has multiple contexts configured and wants to administrate different Flink clusters on different Kubernetes clusters/contexts.
kubernetes.entry.path	"/docker-entrypoint.sh"	The entrypoint script of kubernetes in the image. It will be used as command for jobmanager and taskmanager container.
